run_id,os,cpu,physical_cores,system_ram_gb,gpu,GPU_ram_mb,cuda_version,training_type,game_name,batch_size,learning_rate,buffer_size,beta,epsilon,lambd,num_epoch,learning_rate_schedule,normalize,hidden_units,num_layers,vis_encode_type,reward_extrinsic_gamma,reward_extrinsic_strength,keep_checkpoints,max_steps,time_horizon,summary_freq
20251127-055635,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,Crawler,4096,0.000196,81920,0.006235,0.277,0.913,5,constant,True,512,1,simple,,,5,2000000,2048,12000
20251127-062813,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,Crawler,1024,0.000132,81920,0.000568,0.245,0.914,8,constant,True,128,1,simple,,,5,1000000,128,12000
20251127-064553,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,Crawler,4096,0.000256,163840,0.006591,0.291,0.91,8,constant,True,512,2,simple,,,5,2000000,256,12000
20251127-072126,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,Crawler,512,5.2e-05,20480,0.009436,0.157,0.917,3,constant,True,128,1,simple,,,5,100000,256,12000
20251127-072249,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,Crawler,4096,0.000128,163840,0.000234,0.225,0.942,10,linear,True,512,3,simple,,,5,250000,512,12000
20251127-072809,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,Crawler,2048,0.000227,40960,0.001139,0.122,0.905,10,constant,True,32,1,simple,,,5,1000000,2048,12000
20251127-074636,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,Crawler,4096,9.5e-05,163840,0.009868,0.161,0.921,10,constant,False,64,2,simple,,,5,100000,2048,12000
20251127-074817,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,Crawler,2048,0.000268,40960,0.006336,0.203,0.905,5,linear,False,64,1,simple,,,5,1000000,1024,12000
20251127-080248,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,Crawler,512,0.000123,40960,0.004521,0.147,0.946,8,constant,False,32,1,simple,,,5,100000,64,12000
20251127-080429,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,Crawler,2048,0.000291,81920,0.005906,0.294,0.935,4,linear,True,128,1,simple,,,5,1000000,512,12000
20251127-081901,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,Crawler,512,0.000209,20480,0.008852,0.134,0.911,3,linear,True,256,3,simple,,,5,250000,1024,12000
20251127-082253,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,Crawler,2048,2.4e-05,81920,0.006942,0.113,0.909,10,constant,False,64,3,simple,,,5,100000,64,12000
20251127-082507,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,Crawler,4096,2.4e-05,327680,0.00195,0.233,0.902,4,linear,False,256,2,simple,,,5,2000000,2048,12000
20251127-085512,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,Crawler,2048,5.4e-05,40960,0.000127,0.241,0.94,8,constant,False,512,2,simple,,,5,250000,64,12000
20251127-085951,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,Crawler,512,0.000261,10240,0.003659,0.179,0.907,4,linear,True,32,2,simple,,,5,2000000,64,12000
20251127-092340,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,Crawler,2048,0.000221,40960,0.000452,0.101,0.905,5,constant,True,128,1,simple,,,5,2000000,2048,12000
20251127-094731,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,Crawler,2048,0.000148,81920,0.005682,0.124,0.927,5,constant,False,64,2,simple,,,5,2000000,256,12000
20251127-101125,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,Crawler,4096,6.6e-05,327680,0.003479,0.232,0.906,4,constant,False,32,3,simple,,,5,1000000,512,12000
20251127-102413,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,Crawler,4096,0.000268,81920,0.00553,0.233,0.937,3,linear,False,256,1,simple,,,5,2000000,2048,12000
20251127-104512,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,512,0.000176,20480,0.00804,0.113,0.901,4,constant,True,256,2,simple,,,5,250000,512,12000
20251127-105422,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,1024,0.000205,40960,0.007034,0.236,0.901,4,linear,False,64,1,simple,,,5,250000,128,12000
20251127-110303,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,1024,0.000294,40960,0.000531,0.132,0.941,5,linear,False,32,1,simple,,,5,250000,128,12000
20251127-111206,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,512,8.4e-05,10240,0.000563,0.183,0.919,4,constant,False,32,3,simple,,,5,2000000,2048,12000
20251127-122414,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,4096,0.000191,81920,0.004961,0.129,0.939,3,linear,True,256,3,simple,,,5,500000,512,12000
20251127-124144,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,1024,0.000262,81920,0.0086,0.236,0.902,3,constant,True,256,2,simple,,,5,500000,64,12000
20251127-125853,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,1024,0.000292,40960,0.003091,0.154,0.943,10,linear,False,32,1,simple,,,5,250000,128,12000
20251127-130934,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,512,0.000216,10240,0.009675,0.278,0.933,4,linear,False,512,2,simple,,,5,500000,128,12000
20251127-132832,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,2048,0.000132,40960,0.001222,0.271,0.947,5,linear,True,512,3,simple,,,5,2000000,64,12000
20251127-145219,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,2048,0.000149,163840,0.007745,0.204,0.926,3,linear,False,64,2,simple,,,5,100000,2048,12000
20251127-145558,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,1024,5.1e-05,81920,0.002883,0.287,0.912,10,linear,False,64,2,simple,,,5,500000,512,12000
20251127-151905,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,4096,0.000115,327680,0.004907,0.206,0.923,10,constant,True,128,1,simple,,,5,1000000,64,12000
20251127-160759,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,1024,1e-05,40960,0.006716,0.175,0.932,5,linear,True,128,3,simple,,,5,250000,1024,12000
20251127-161742,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,1024,3.6e-05,40960,0.004071,0.255,0.911,10,linear,False,32,2,simple,,,5,2000000,256,12000
20251127-175106,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,512,0.000251,20480,0.00549,0.152,0.912,10,linear,True,64,3,simple,,,5,1000000,256,12000
20251127-184235,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,512,0.000261,10240,0.00871,0.272,0.905,8,constant,False,32,2,simple,,,5,500000,512,12000
20251127-190634,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,512,0.00025,20480,0.003728,0.197,0.947,10,constant,True,32,1,simple,,,5,100000,128,12000
20251127-191203,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,2048,0.000281,40960,0.002324,0.24,0.917,10,linear,True,256,3,simple,,,5,250000,512,12000
20251127-192441,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,4096,4.1e-05,81920,0.004819,0.233,0.916,5,linear,False,128,2,simple,,,5,100000,64,12000
20251127-192854,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,1024,0.000132,81920,0.006471,0.136,0.91,4,linear,True,128,1,simple,,,5,250000,256,12000
20251127-193916,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,4096,0.000172,163840,0.002368,0.116,0.933,10,constant,True,128,1,simple,,,5,1000000,256,12000
20251127-202919,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,4096,0.000172,163840,0.009069,0.285,0.936,10,linear,False,64,1,simple,,,5,100000,64,12000
20251127-203232,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,512,0.000204,10240,0.003728,0.156,0.947,5,linear,True,512,1,simple,,,5,2000000,256,12000
20251127-215120,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,512,0.000296,20480,0.003505,0.167,0.944,3,constant,True,256,2,simple,,,5,2000000,256,12000
20251127-225943,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,1024,0.000114,20480,0.002267,0.149,0.908,5,constant,False,512,1,simple,,,5,100000,64,12000
20251127-230340,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,512,5.2e-05,20480,0.004812,0.242,0.9,5,linear,False,512,3,simple,,,5,1000000,256,12000
20251127-234433,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,2048,0.00016,81920,0.001029,0.264,0.928,5,constant,False,64,1,simple,,,5,250000,512,12000
20251127-235321,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,1024,0.00026,20480,0.004416,0.13,0.928,4,linear,True,512,2,simple,,,5,500000,512,12000
20251128-001211,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,512,0.000225,10240,0.002072,0.122,0.909,10,linear,False,256,1,simple,,,5,1000000,1024,12000
20251128-005722,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,1024,0.000116,40960,0.009234,0.249,0.943,5,linear,True,128,1,simple,,,5,1000000,1024,12000
20251128-013358,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,512,0.000164,40960,0.006878,0.126,0.945,10,linear,False,128,1,simple,,,5,100000,2048,12000
20251128-013835,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,2048,0.000201,81920,0.005947,0.218,0.915,3,linear,False,512,1,simple,,,5,500000,2048,12000
20251128-015651,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,1024,0.000231,40960,0.005788,0.123,0.946,10,constant,True,64,3,simple,,,5,250000,1024,12000
20251128-020821,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,2048,0.000124,163840,0.003202,0.264,0.922,10,constant,False,512,1,simple,,,5,250000,1024,12000
20251128-021935,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,2048,0.000273,40960,0.001674,0.277,0.908,5,constant,True,512,3,simple,,,5,500000,512,12000
20251128-024026,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,2048,0.0001,81920,0.004169,0.29,0.934,4,constant,False,256,3,simple,,,5,100000,256,12000
20251128-024419,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,4096,0.000203,327680,0.004501,0.264,0.938,3,linear,True,128,2,simple,,,5,250000,512,12000
20251128-025145,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,1024,2.1e-05,20480,0.009933,0.161,0.9,10,constant,False,512,3,simple,,,5,500000,2048,12000
20251128-031819,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,1024,0.000117,40960,0.003978,0.107,0.9,3,constant,True,128,1,simple,,,5,500000,256,12000
20251128-033525,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,4096,8.9e-05,163840,0.00283,0.225,0.907,4,constant,True,64,3,simple,,,5,2000000,1024,12000
20251128-044610,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,512,0.000164,20480,0.00767,0.279,0.904,4,linear,False,256,2,simple,,,5,2000000,2048,12000
20251128-055821,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,2048,0.00017,81920,0.006595,0.293,0.92,5,linear,False,32,2,simple,,,5,500000,64,12000
20251128-061658,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,2048,2.9e-05,40960,0.003527,0.139,0.941,3,linear,True,32,1,simple,,,5,2000000,2048,12000
20251128-072403,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,4096,0.000107,163840,0.005707,0.133,0.949,4,constant,False,512,1,simple,,,5,1000000,64,12000
20251128-080110,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,2048,0.000132,163840,0.002345,0.22,0.917,5,constant,False,32,3,simple,,,5,250000,2048,12000
20251128-081015,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,512,0.000185,40960,0.009816,0.2,0.931,10,constant,False,64,2,simple,,,5,500000,64,12000
20251128-083237,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,1024,9.7e-05,20480,0.008943,0.131,0.912,4,constant,True,256,3,simple,,,5,2000000,256,12000
20251128-094453,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,512,2.3e-05,20480,0.007916,0.219,0.95,5,constant,True,64,2,simple,,,5,1000000,512,12000
20251128-102621,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,1024,0.000236,40960,0.003173,0.24,0.901,3,constant,False,128,3,simple,,,5,250000,128,12000
20251128-103636,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,4096,0.000181,81920,0.005179,0.205,0.95,8,linear,False,256,3,simple,,,5,250000,1024,12000
20251128-104919,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,4096,0.000185,163840,0.009096,0.144,0.92,4,constant,False,32,3,simple,,,5,1000000,64,12000
20251128-113116,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,512,8.6e-05,10240,0.006495,0.105,0.923,5,constant,False,512,2,simple,,,5,100000,1024,12000
20251128-113709,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,2048,0.000265,163840,0.008146,0.11,0.908,4,linear,True,32,2,simple,,,5,100000,512,12000
20251128-114110,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,1024,7e-05,81920,0.008905,0.164,0.921,4,linear,False,512,3,simple,,,5,2000000,256,12000
20251128-130752,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,2048,6.3e-05,81920,0.002427,0.211,0.907,8,constant,False,64,2,simple,,,5,100000,2048,12000
20251128-131354,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,4096,0.000127,327680,0.003415,0.278,0.928,5,constant,True,256,2,simple,,,5,100000,256,12000
20251128-131746,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,512,0.000186,10240,0.006466,0.263,0.947,4,linear,False,32,3,simple,,,5,250000,64,12000
20251128-132818,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,2048,0.000288,40960,0.007828,0.12,0.913,3,constant,False,32,3,simple,,,5,250000,256,12000
20251128-133739,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,1024,0.000231,81920,0.007172,0.263,0.923,4,linear,False,256,2,simple,,,5,500000,512,12000
20251128-135654,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,512,0.000139,10240,0.001719,0.182,0.938,4,linear,False,32,3,simple,,,5,1000000,512,12000
20251128-143545,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,512,0.000243,20480,0.001177,0.217,0.912,3,constant,False,64,2,simple,,,5,250000,128,12000
20251128-144601,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,512,0.000241,40960,0.008051,0.252,0.943,10,constant,True,256,3,simple,,,5,1000000,64,12000
20251128-154246,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,2048,9.6e-05,40960,0.007417,0.216,0.925,8,linear,False,128,3,simple,,,5,250000,64,12000
20251128-155523,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,512,7.4e-05,10240,0.005418,0.155,0.919,3,constant,True,32,3,simple,,,5,250000,1024,12000
20251128-160554,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,2048,5e-05,163840,0.003831,0.115,0.925,3,constant,True,512,1,simple,,,5,2000000,2048,12000
20251128-172258,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,4096,0.000123,163840,0.0068,0.248,0.933,4,constant,False,512,1,simple,,,5,2000000,256,12000
20251128-184359,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,1024,0.000277,20480,0.00598,0.265,0.925,8,constant,True,512,1,simple,,,5,1000000,2048,12000
20251128-193543,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,1024,5.7e-05,40960,0.005174,0.209,0.945,8,linear,False,128,3,simple,,,5,1000000,256,12000
20251128-202447,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,4096,8.5e-05,163840,0.005525,0.283,0.903,4,constant,False,32,3,simple,,,5,500000,64,12000
20251128-204607,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,2048,4.7e-05,40960,0.002763,0.164,0.902,5,constant,False,128,1,simple,,,5,100000,512,12000
20251128-205104,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,512,6.5e-05,20480,0.007765,0.105,0.919,5,linear,True,256,3,simple,,,5,2000000,64,12000
20251128-222245,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,4096,0.000202,163840,0.008205,0.113,0.918,5,constant,True,128,2,simple,,,5,1000000,64,12000
20251128-230635,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,1024,0.000152,81920,0.006363,0.287,0.91,10,linear,True,32,2,simple,,,5,500000,64,12000
20251128-233416,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,1024,0.000258,40960,0.007728,0.151,0.901,4,constant,True,256,3,simple,,,5,100000,2048,12000
20251128-233931,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,1024,6.5e-05,40960,0.003957,0.103,0.903,8,constant,True,256,3,simple,,,5,1000000,64,12000
20251129-002949,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,1024,0.000215,20480,0.00669,0.216,0.904,10,linear,True,64,1,simple,,,5,1000000,256,12000
20251129-011422,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,2048,8.3e-05,81920,0.007618,0.208,0.937,3,linear,False,256,1,simple,,,5,500000,512,12000
20251129-013135,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,2048,0.000286,163840,0.003741,0.106,0.942,10,constant,True,32,3,simple,,,5,2000000,128,12000
20251129-030123,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,4096,0.000177,81920,0.005215,0.13,0.911,10,constant,True,256,2,simple,,,5,250000,1024,12000
20251129-031243,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,2048,0.000129,81920,0.000323,0.288,0.945,3,constant,True,256,2,simple,,,5,100000,64,12000
20251129-031617,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,1024,0.000229,81920,0.005724,0.187,0.912,8,constant,True,256,2,simple,,,5,2000000,64,12000
20251129-044105,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,GridFoodCollector,512,0.000185,40960,0.009816,0.2,0.931,10,constant,False,64,2,simple,,,5,500000,64,12000
