episode,step,agent_id,observation,continuous_action,discrete_action,reward,done,action
0,10,2,"[0.13888885080814362, -0.25531914830207825, -0.5645828247070312, 2.7252769470214844, -1.2015810012817383, -0.46525639295578003, -1.4739481210708618, -2.2836759090423584]","[-0.21563978493213654, -0.7332891225814819]",[],0.1,False,
0,10,3,"[0.19351136684417725, -0.050752002745866776, -0.48799896240234375, 2.9950408935546875, -0.6384716033935547, -1.1155728101730347, -0.7881932258605957, -0.6943517327308655]","[0.17023544013500214, 0.5290006995201111]",[],0.1,False,
0,10,4,"[0.11772307008504868, -0.15032567083835602, -1.0710325241088867, 2.655463218688965, -1.2330703735351562, -0.5828158259391785, -1.257779836654663, -0.9860237240791321]","[0.03539354354143143, -0.485585480928421]",[],0.1,False,
0,10,5,"[-0.20519691705703735, 0.21195432543754578, 0.964063823223114, 3.56252384185791, -0.8016519546508789, -0.625803530216217, -1.9968355894088745, 0.8289482593536377]","[-0.32254064083099365, -0.5060250759124756]",[],0.1,False,
0,10,6,"[-0.252105712890625, -0.1174999549984932, 1.0021944046020508, 2.96097469329834, -0.09478473663330078, 2.22538161277771, -1.8282047510147095, -1.225105881690979]","[-0.8607081174850464, 0.5520691275596619]",[],0.1,False,
0,10,7,"[-0.04897378385066986, -0.0758475661277771, -1.2342838048934937, 3.0458149909973145, -0.8077654838562012, -0.9446833729743958, -0.06761676073074341, -1.0796409845352173]","[0.37089598178863525, 0.19162093102931976]",[],0.1,False,
0,10,8,"[-0.1044558733701706, 0.09386337548494339, 1.4644131660461426, 2.5277135372161865, 1.4586057662963867, 1.2415119409561157, -0.8729596138000488, 0.3136945962905884]","[-0.12145338207483292, -0.4049247205257416]",[],0.1,False,
0,10,9,"[-0.06679873168468475, 0.21306511759757996, 0.8139063715934753, 3.2624144554138184, -0.1081399917602539, 0.7764608263969421, -0.7702739238739014, 1.4300898313522339]","[-0.07880032807588577, 0.6744944453239441]",[],0.1,False,
0,10,10,"[0.10351238399744034, -0.045613959431648254, -1.410715103149414, 2.7996811866760254, 0.2552618980407715, -1.642323613166809, -0.30092930793762207, 0.5099906325340271]","[-0.17023052275180817, 0.17695151269435883]",[],0.1,False,
0,10,11,"[0.18080370128154755, 0.21993102133274078, -0.25137901306152344, 3.212763786315918, 0.5166110992431641, -1.4740581512451172, -1.7391326427459717, 2.2485058307647705]","[-0.38403749465942383, 0.9814919233322144]",[],0.1,False,
0,11,0,"[0.25835126638412476, 0.20416702330112457, 1.9043254852294922, 2.6707191467285156, 0.22717571258544922, 2.032607316970825, -3.4274308681488037, 0.2576717734336853]","[-0.22004768252372742, -0.39265358448028564]",[],0.1,False,
0,11,1,"[0.12832167744636536, -0.05818675085902214, -1.876448631286621, 2.582463026046753, -0.41953325271606445, -2.148606061935425, -0.9169450998306274, 1.2753548622131348]","[-0.7463113069534302, -0.1901634931564331]",[],0.1,False,
0,11,2,"[0.12087142467498779, -0.2559247612953186, -0.6187114715576172, 2.559260368347168, -1.444214105606079, -0.608152449131012, -1.7205687761306763, -2.5537216663360596]","[0.4637903571128845, -0.04005323722958565]",[],0.1,False,
0,11,3,"[0.20720568299293518, -0.0053108977153897285, -0.6467676162719727, 2.990229606628418, -0.7128396034240723, -1.4431138038635254, -0.6408703327178955, -0.726201057434082]","[-0.3920464515686035, 0.7906925082206726]",[],0.1,False,
0,11,4,"[0.12128132581710815, -0.19171959161758423, -1.132242202758789, 2.491217613220215, -1.3361718654632568, -0.728294849395752, -1.2184284925460815, -1.209682583808899]","[-0.0160602405667305, 0.837672233581543]",[],0.1,False,
0,11,5,"[-0.22878248989582062, 0.1677931845188141, 0.901483416557312, 3.303980827331543, -0.7187561988830566, -0.625803530216217, -2.977835178375244, 0.8289482593536377]","[-0.2212246209383011, -0.395114004611969]",[],0.1,False,
0,11,6,"[-0.2521725594997406, -0.0711069330573082, 1.2340373992919922, 2.747407913208008, -0.2205805778503418, 2.5258195400238037, -1.9611196517944336, -1.3230339288711548]","[-0.5111522078514099, 0.638485848903656]",[],0.1,False,
0,11,7,"[-0.016430005431175232, -0.05972006916999817, -1.3287522792816162, 2.980193614959717, -0.9157285690307617, -0.9446833729743958, -1.0486162900924683, -1.0796409845352173]","[0.39070504903793335, 0.7388378381729126]",[],0.1,False,
0,11,8,"[-0.11589699983596802, 0.05915424972772598, 1.6156983375549316, 2.530573844909668, 1.5118093490600586, 1.474896788597107, -0.4104785621166229, 0.5042009353637695]","[0.23224972188472748, -0.27563345432281494]",[],0.1,False,
0,11,9,"[-0.07287661731243134, 0.25878289341926575, 0.9129113554954529, 3.2953102588653564, 0.11496591567993164, 0.8355175256729126, -1.0957061052322388, 1.6502071619033813]","[-0.9992412328720093, -0.5688404440879822]",[],0.1,False,
0,11,10,"[0.08863317966461182, -0.03035295568406582, -1.587808609008789, 2.785053253173828, 0.30245018005371094, -1.7945078611373901, -0.2951704263687134, 0.46504491567611694]","[-0.1675270050764084, 0.695777952671051]",[],0.1,False,
0,11,11,"[0.14896556735038757, 0.25278958678245544, -0.41587257385253906, 3.036402702331543, 0.7655744552612305, -1.5265145301818848, -2.388080358505249, 2.322751522064209]","[0.8179534077644348, -0.1815325766801834]",[],0.1,False,
0,12,0,"[0.24201610684394836, 0.1706046462059021, 2.146730422973633, 2.332685947418213, 0.2508835792541504, 2.2257468700408936, -4.067289352416992, 0.25322481989860535]","[0.2520882785320282, 0.921211838722229]",[],0.1,False,
0,12,1,"[0.06324071437120438, -0.07306241989135742, -2.1352996826171875, 2.7301628589630127, -0.3336954116821289, -2.3312532901763916, -0.1301099956035614, 1.0495280027389526]","[-0.5560603141784668, 0.8087141513824463]",[],0.1,False,
0,12,2,"[0.1595616489648819, -0.2545104920864105, -0.6946506500244141, 2.3907699584960938, -1.7238287925720215, -0.7731192708015442, -1.9246652126312256, -2.8085155487060547]","[-0.4194175601005554, -0.2780950367450714]",[],0.1,False,
0,12,3,"[0.17156852781772614, 0.06142484396696091, -0.8414382934570312, 3.0174789428710938, -0.774507999420166, -1.7246078252792358, -0.5199172496795654, -0.6620994210243225]","[-0.4307190775871277, 0.1278008222579956]",[],0.1,False,
0,12,4,"[0.11884459108114243, -0.1200922504067421, -1.244938850402832, 2.4891719818115234, -1.5074353218078613, -1.024865984916687, -0.6516205668449402, -1.5922225713729858]","[0.8154772520065308, 0.4136437475681305]",[],0.1,False,
0,12,5,"[-0.24423642456531525, 0.13319553434848785, 0.9192304015159607, 3.1773881912231445, -0.5943713188171387, 0.17693263292312622, -1.6579058170318604, 1.2434675693511963]","[0.8685839176177979, 0.19344691932201385]",[],0.1,False,
0,12,6,"[-0.2515202462673187, -0.01725327968597412, 1.5184135437011719, 2.5780467987060547, -0.3572831153869629, 2.9150519371032715, -1.6646384000778198, -1.3513206243515015]","[0.6228146553039551, 0.8297489881515503]",[],0.1,False,
0,12,7,"[0.018613601103425026, 0.0041854288429021835, -1.4253367185592651, 2.955615520477295, -1.0311784744262695, -0.9713125228881836, -0.027101770043373108, -1.173704981803894]","[-0.3984664976596832, -0.8610239028930664]",[],0.1,False,
0,12,8,"[-0.09634776413440704, 0.03478054702281952, 1.792348861694336, 2.59220552444458, 1.5757246017456055, 1.6147559881210327, -0.35620546340942383, 0.568909764289856]","[0.32811853289604187, -0.39212748408317566]",[],0.1,False,
0,12,9,"[-0.15678095817565918, 0.21097372472286224, 0.9964630603790283, 3.1268796920776367, 0.2799873352050781, 0.8355175256729126, -2.0767056941986084, 1.6502071619033813]","[0.46718186140060425, -0.5671412944793701]",[],0.1,False,
0,12,10,"[0.07347861677408218, 0.03002510778605938, -1.7743701934814453, 2.753732681274414, 0.34964704513549805, -1.9052120447158813, -0.3111608028411865, 0.47928357124328613]","[-0.5761253833770752, 0.8046295642852783]",[],0.1,False,
0,12,11,"[0.21673709154129028, 0.23724259436130524, -0.6054477691650391, 2.8737435340881348, 1.045560359954834, -1.6966791152954102, -2.314189910888672, 2.5490851402282715]","[-0.5191285014152527, -0.35512837767601013]",[],0.1,False,
0,13,0,"[0.2497529536485672, 0.24715110659599304, 2.3784351348876953, 1.8835822343826294, 0.2760639190673828, 2.537766456604004, -4.485023498535156, 0.24577373266220093]","[-0.6425736546516418, -0.623536229133606]",[],0.1,False,
0,13,1,"[0.016791492700576782, -0.0012825261801481247, -2.3866734504699707, 2.909695863723755, -0.24205970764160156, -2.390732765197754, -0.07659007608890533, 1.0119061470031738]","[0.32268181443214417, -0.08640401810407639]",[],0.1,False,
0,13,2,"[0.12458276748657227, -0.2558075487613678, -0.7784461975097656, 2.1844253540039062, -2.01286244392395, -0.9037637114524841, -2.0201475620269775, -2.97444224357605]","[-0.7275317907333374, 0.38355109095573425]",[],0.1,False,
0,13,3,"[0.13409873843193054, 0.07096495479345322, -1.0382556915283203, 2.9929022789001465, -0.8318386077880859, -1.9826334714889526, -0.4489165246486664, -0.5648764371871948]","[0.20957979559898376, 0.22611813247203827]",[],0.1,False,
0,13,4,"[0.18777741491794586, -0.08289932459592819, -1.3686199188232422, 2.440985679626465, -1.679926872253418, -1.2232122421264648, -0.7776886224746704, -1.7071866989135742]","[0.9169623851776123, 0.9919289350509644]",[],0.1,False,
0,13,5,"[-0.17261983454227448, 0.1559472531080246, 0.9904024004936218, 3.0990428924560547, -0.4397130012512207, 0.822120726108551, -0.8280899524688721, 1.6092164516448975]","[0.2665819525718689, 0.562138557434082]",[],0.1,False,
0,13,6,"[-0.19664010405540466, 0.05195755511522293, 1.863572120666504, 2.546327590942383, -0.47296667098999023, 2.997187376022339, -1.1018058061599731, -1.1408201456069946]","[-0.9289534687995911, 0.5132402181625366]",[],0.1,False,
0,13,7,"[-0.017262177541851997, -0.07036219537258148, -1.5222649574279785, 2.9253487586975098, -1.151078224182129, -0.9560960531234741, -0.140854150056839, -1.2470067739486694]","[-0.580478310585022, -0.47924044728279114]",[],0.1,False,
0,13,8,"[-0.06857757270336151, 5.155057442607358e-05, 1.9876933097839355, 2.739244222640991, 1.6392135620117188, 1.7143323421478271, -0.23849104344844818, 0.5859202742576599]","[0.21444743871688843, 0.9122397899627686]",[],0.1,False,
0,13,9,"[-0.11655831336975098, 0.163325235247612, 1.0800150632858276, 2.860349416732788, 0.4450087547302246, 0.8355175256729126, -3.0577051639556885, 1.6502071619033813]","[0.10324007272720337, 0.8655559420585632]",[],0.1,False,
0,13,10,"[0.02229052409529686, 0.09926176816225052, -1.9768075942993164, 2.884550094604492, 0.42599058151245117, -1.903709053993225, -0.19455377757549286, 0.5694406628608704]","[-0.2657962441444397, -0.6414250135421753]",[],0.1,False,
0,13,11,"[0.17306578159332275, 0.20828834176063538, -0.7791118621826172, 2.6018333435058594, 1.3050718307495117, -1.895470142364502, -2.375825881958008, 2.7781214714050293]","[-0.0965123102068901, 0.659947395324707]",[],0.1,False,
0,14,0,"[0.20060046017169952, 0.1916191130876541, 2.6665382385253906, 1.4309462308883667, 0.2973766326904297, 2.565131902694702, -5.418814659118652, 0.24449633061885834]","[-0.3435496389865875, -0.3614973723888397]",[],0.1,False,
0,14,1,"[0.04471905156970024, -0.009585888125002384, -2.6257476806640625, 2.84317684173584, -0.1408700942993164, -2.390732765197754, -1.0575896501541138, 1.0119061470031738]","[0.7744578719139099, -0.4070616662502289]",[],0.1,False,
0,14,2,"[0.06256134063005447, -0.2250056266784668, -0.8877067565917969, 2.081244468688965, -2.3534626960754395, -0.9567616581916809, -1.6174495220184326, -3.0256381034851074]","[-0.41707631945610046, -0.23001737892627716]",[],0.1,False,
0,14,3,"[0.15130829811096191, 0.09116227179765701, -1.2590017318725586, 2.986665725708008, -0.8731846809387207, -2.1375491619110107, -0.568226158618927, -0.45210209488868713]","[-0.5443040728569031, -0.20752166211605072]",[],0.1,False,
0,14,4,"[0.2616710662841797, 0.004450600128620863, -1.6206121444702148, 2.592365264892578, -1.8519859313964844, -1.4212900400161743, -0.7587018609046936, -1.613594651222229]","[0.8034799098968506, 0.3848930895328522]",[],0.1,False,
0,14,5,"[-0.1536027193069458, 0.20509874820709229, 1.12777841091156, 3.122622489929199, -0.22563934326171875, 0.9614554643630981, -1.1043834686279297, 1.7278053760528564]","[-0.419054239988327, -0.42846059799194336]",[],0.1,False,
0,14,6,"[-0.25790777802467346, 0.09760784357786179, 2.1757097244262695, 2.425029754638672, -0.5775723457336426, 3.016228437423706, -1.4826539754867554, -1.016837477684021]","[-0.7900301218032837, -0.7389713525772095]",[],0.1,False,
0,14,7,"[-0.06837184727191925, -0.11110664904117584, -1.5991071462631226, 3.0345382690429688, -1.3041439056396484, -0.862872838973999, -0.17514094710350037, -1.3289188146591187]","[0.8585731387138367, 0.6107966899871826]",[],0.1,False,
0,14,8,"[-0.04804997891187668, 0.07899730652570724, 2.159125804901123, 2.6565351486206055, 1.6978049278259277, 1.7143323421478271, -1.2194905281066895, 0.5859202742576599]","[0.41208019852638245, 0.5979093909263611]",[],0.1,False,
0,14,9,"[-0.10832864791154861, 0.23690174520015717, 1.2189276218414307, 2.7962498664855957, 0.7026429176330566, 1.2336527109146118, -1.503159761428833, 2.2754452228546143]","[0.91368567943573, 0.35634878277778625]",[],0.1,False,
0,14,10,"[0.00022370307124219835, 0.04301689192652702, -2.1736841201782227, 2.9649181365966797, 0.5029582977294922, -1.9554575681686401, -0.05661158263683319, 0.68373703956604]","[-0.7597790360450745, -0.3724581301212311]",[],0.1,False,
0,14,11,"[0.16537883877754211, 0.25250181555747986, -0.9708347320556641, 2.3617544174194336, 1.5841293334960938, -1.9307341575622559, -2.424314260482788, 2.81194806098938]","[-0.44408896565437317, 0.58174067735672]",[],0.1,False,
0,15,0,"[0.17392972111701965, 0.15908968448638916, 2.9295730590820312, 0.8392347097396851, 0.32112693786621094, 2.565131902694702, -6.399814128875732, 0.24449633061885834]","[0.5952336192131042, -0.5162282586097717]",[],0.1,False,
0,15,1,"[0.1110403910279274, -0.04682553932070732, -2.8648219108581543, 2.678558111190796, -0.03968048095703125, -2.390732765197754, -2.0385892391204834, 1.0119061470031738]","[-0.19557292759418488, 0.9475266337394714]",[],0.1,False,
0,15,2,"[0.027466118335723877, -0.24499142169952393, -0.9839153289794922, 1.912693977355957, -2.662865161895752, -0.9493257999420166, -1.74297297000885, -3.1094393730163574]","[-0.49731382727622986, -0.07195992767810822]",[],0.1,False,
0,15,3,"[0.10520513355731964, 0.07120960205793381, -1.4857988357543945, 2.930785655975342, -0.9119420051574707, -2.356938362121582, -0.44190099835395813, -0.32590967416763306]","[-0.22490358352661133, 0.48992615938186646]",[],0.1,False,
0,15,4,"[0.2596401870250702, 0.03680470958352089, -1.863637924194336, 2.6424503326416016, -2.004340171813965, -1.7995926141738892, -0.8372805714607239, -1.616891622543335]","[-0.5330328941345215, -0.4901261329650879]",[],0.1,False,
0,15,5,"[-0.1861271858215332, 0.16641424596309662, 1.223923683166504, 2.953324317932129, -0.05285978317260742, 0.9614554643630981, -2.0853829383850098, 1.7278053760528564]","[-0.9130008220672607, -0.2958717942237854]",[],0.1,False,
0,15,6,"[-0.2600518763065338, 0.035519037395715714, 2.4773330688476562, 2.2179040908813477, -0.679255485534668, 3.016228437423706, -2.463653564453125, -1.016837477684021]","[-0.3763106167316437, 0.09309878200292587]",[],0.1,False,
0,15,7,"[0.006932297721505165, -0.05914231762290001, -1.6853944063186646, 2.9581642150878906, -1.4370360374450684, -0.862872838973999, -1.1561404466629028, -1.3289188146591187]","[-0.21163834631443024, 0.33919423818588257]",[],0.1,False,
0,15,8,"[-0.010804349556565285, 0.1298266500234604, 2.3358073234558105, 2.594830274581909, 1.7780208587646484, 1.7877943515777588, -0.26739704608917236, 0.9083774089813232]","[0.6004539728164673, 0.7231232523918152]",[],0.1,False,
0,15,9,"[-0.031189462170004845, 0.2542686462402344, 1.3644201755523682, 2.7820544242858887, 1.0254640579223633, 1.2919704914093018, -1.5322333574295044, 2.5689752101898193]","[0.5462656617164612, -0.014244681224226952]",[],0.1,False,
0,15,10,"[-0.06530235707759857, 0.00919017568230629, -2.3716983795166016, 3.2228031158447266, 0.5848326683044434, -1.8436307907104492, -0.27594175934791565, 0.6821873188018799]","[0.41775453090667725, -0.2318751960992813]",[],0.1,False,
0,15,11,"[0.1283176988363266, 0.25244396924972534, -1.1652679443359375, 2.15079402923584, 1.8721108436584473, -1.933405876159668, -2.2243247032165527, 2.877332925796509]","[0.5899343490600586, 0.4773559272289276]",[],0.1,False,
0,16,0,"[0.2058119922876358, 0.13497023284435272, 3.043649673461914, 0.5872224569320679, 0.32981395721435547, 2.8081448078155518, -6.458216190338135, 0.22521041333675385]",,,-1.0,True,
1,0,0,"[0.04422084987163544, -0.07511098682880402, 1.2710590362548828, 3.9960761070251465, 0.9111905097961426, 0.0, -0.1961999237537384, 0.0]","[-0.14085155725479126, -0.4496534764766693]",[],0.1,False,
1,0,1,"[0.047610364854335785, 0.0022797496058046818, 1.1417722702026367, 3.9960761070251465, 0.3549680709838867, 0.0, -0.1961999237537384, 0.0]","[-0.8304377794265747, 0.843398928642273]",[],0.1,False,
1,0,2,"[0.04259251430630684, 0.02628014236688614, -0.6708488464355469, 3.9960756301879883, 1.00081205368042, 0.0, -0.1961999237537384, 0.0]","[0.4075140953063965, -0.8228949904441833]",[],0.1,False,
1,0,3,"[-0.008508771657943726, 0.01014167070388794, 0.10732650756835938, 3.9960761070251465, -1.2046113014221191, 0.0, -0.1961999237537384, 0.0]","[-0.10807573050260544, 0.5619269013404846]",[],0.1,False,
1,0,4,"[-0.02060166373848915, -0.03025735914707184, 1.1031494140625, 3.9960756301879883, 1.141749382019043, 0.0, -0.1961999237537384, 0.0]","[-0.9489865899085999, 0.12752799689769745]",[],0.1,False,
1,0,5,"[-0.01282997615635395, 0.02609662152826786, 0.3303356170654297, 3.9960756301879883, 0.7021465301513672, 0.0, -0.1961999237537384, 0.0]","[0.4864669740200043, 0.35286253690719604]",[],0.1,False,
1,0,6,"[-0.04448286071419716, -0.060852278023958206, 1.4562702178955078, 3.9960756301879883, -0.9430956840515137, 0.0, -0.1961999237537384, 0.0]","[-0.2990034222602844, 0.5258548855781555]",[],0.1,False,
